order_id,order_date,customer_id,customer_name,city,region,signup_date,product_id,product_name,category,unit_price,quantity,discount,sales,profit
O0354,16-03-2024,C025,Customer 25,Noida,North,22-03-2023,P007,Desk,Furniture,3596.1,5,0,17980.5,2797.45
O0360,03-06-2024,C049,Customer 49,Pune,West,06-08-2023,P007,Desk,Furniture,3596.1,3,0.1,9709.47,1870.91
O0383,01-10-2025,C020,Customer 20,Noida,North,10-04-2023,P007,Desk,Furniture,3596.1,2,0.2,5753.76,1483.63
O0388,07-08-2025,C010,Customer 10,Jaipur,North,28-01-2023,P007,Desk,Furniture,3596.1,2,0,7192.2,1823.17
O0404,02-06-2024,C099,Customer 99,Pune,West,24-03-2024,P007,Desk,Furniture,3596.1,1,0,3596.1,412.46
O0428,02-11-2025,C081,Customer 81,Chennai,South,27-06-2024,P007,Desk,Furniture,3596.1,3,0.2,8630.64,2453.28
O0439,07-01-2025,C063,Customer 63,Noida,North,02-09-2024,P007,Desk,Furniture,3596.1,1,0.15,3056.68,737.44
O0443,03-08-2025,C041,Customer 41,Gurugram,North,24-01-2024,P007,Desk,Furniture,3596.1,3,0,10788.3,1778.52
O0486,11-06-2025,C099,Customer 99,Pune,West,24-03-2024,P007,Desk,Furniture,3596.1,4,0,14384.4,4001.73
O0494,03-09-2024,C066,Customer 66,Gurugram,North,25-06-2024,P007,Desk,Furniture,3596.1,4,0.1,12945.96,2423.08
O0516,22-02-2024,C053,Customer 53,Kolkata,East,28-07-2024,P007,Desk,Furniture,3596.1,5,0.1,16182.45,1913.78
O0517,06-10-2025,C020,Customer 20,Noida,North,10-04-2023,P007,Desk,Furniture,3596.1,5,0.05,17081.47,1727.85
O0543,02-05-2025,C055,Customer 55,Jaipur,North,14-03-2024,P007,Desk,Furniture,3596.1,4,0.15,12226.74,4041.06
O0552,17-05-2024,C086,Customer 86,Kolkata,East,01-03-2023,P007,Desk,Furniture,3596.1,5,0.1,16182.45,3206.94
O0564,10-11-2024,C006,Customer 6,Jaipur,North,08-03-2024,P007,Desk,Furniture,3596.1,1,0.15,3056.68,261.25
O0573,14-07-2025,C026,Customer 26,Chennai,South,28-10-2023,P007,Desk,Furniture,3596.1,1,0.1,3236.49,270.77
O0577,01-04-2025,C028,Customer 28,Jaipur,North,16-07-2023,P007,Desk,Furniture,3596.1,4,0,14384.4,4598.22
O0591,16-08-2024,C009,Customer 9,Kolkata,East,01-06-2024,P007,Desk,Furniture,3596.1,5,0,17980.5,4825.2
O0615,02-07-2025,C062,Customer 62,Bengaluru,South,27-11-2024,P007,Desk,Furniture,3596.1,4,0.2,11507.52,1856.43
O0616,20-11-2025,C022,Customer 22,Jaipur,North,28-09-2023,P007,Desk,Furniture,3596.1,2,0,7192.2,938.86
O0619,06-12-2024,C092,Customer 92,Gurugram,North,16-07-2024,P007,Desk,Furniture,3596.1,5,0,17980.5,3484.95
O0620,13-07-2024,C093,Customer 93,Bengaluru,South,29-09-2023,P007,Desk,Furniture,3596.1,3,0,10788.3,1224.93
O0652,21-01-2025,C051,Customer 51,Gurugram,North,27-05-2023,P007,Desk,Furniture,3596.1,1,0,3596.1,617.03
O0657,17-03-2024,C003,Customer 3,Kolkata,East,23-05-2023,P007,Desk,Furniture,3596.1,5,0.05,17081.47,2243.28
O0694,29-11-2024,C026,Customer 26,Chennai,South,28-10-2023,P007,Desk,Furniture,3596.1,4,0.1,12945.96,3684.32
O0696,23-07-2024,C045,Customer 45,Kolkata,East,02-02-2023,P007,Desk,Furniture,3596.1,3,0,10788.3,3556.04
O0711,15-06-2025,C001,Customer 1,Mumbai,West,26-01-2023,P007,Desk,Furniture,3596.1,1,0,3596.1,419.31
O0715,01-03-2025,C049,Customer 49,Pune,West,06-08-2023,P007,Desk,Furniture,3596.1,1,0.05,3416.29,277.97
O0731,16-05-2025,C007,Customer 7,Delhi,North,31-01-2023,P007,Desk,Furniture,3596.1,1,0,3596.1,903.38
O0749,13-04-2025,C014,Customer 14,Jaipur,North,12-10-2023,P007,Desk,Furniture,3596.1,5,0,17980.5,1806.37
O0751,26-04-2024,C066,Customer 66,Gurugram,North,25-06-2024,P007,Desk,Furniture,3596.1,5,0.1,16182.45,1358.73
O0757,30-08-2024,C061,Customer 61,Bengaluru,South,04-10-2024,P007,Desk,Furniture,3596.1,4,0.2,11507.52,4006.77
O0759,09-10-2025,C017,Customer 17,Hyderabad,South,09-06-2023,P007,Desk,Furniture,3596.1,3,0.2,8630.64,2271.81
O0772,01-12-2024,C047,Customer 47,Hyderabad,South,09-03-2023,P007,Desk,Furniture,3596.1,3,0.05,10248.88,3434.16
O0781,10-06-2024,C041,Customer 41,Gurugram,North,24-01-2024,P007,Desk,Furniture,3596.1,1,0,3596.1,1182.51
O0785,25-03-2024,C005,Customer 5,Chennai,South,31-03-2023,P007,Desk,Furniture,3596.1,1,0.15,3056.68,483.35
O0809,13-01-2024,C053,Customer 53,Kolkata,East,28-07-2024,P007,Desk,Furniture,3596.1,5,0,17980.5,3748.68
O0850,20-01-2025,C045,Customer 45,Kolkata,East,02-02-2023,P007,Desk,Furniture,3596.1,3,0,10788.3,2995.68
O0851,31-08-2024,C008,Customer 8,Mumbai,West,12-08-2023,P007,Desk,Furniture,3596.1,3,0,10788.3,1203.52
O0880,12-03-2025,C084,Customer 84,Delhi,North,25-04-2023,P007,Desk,Furniture,3596.1,4,0,14384.4,2370.82
O0892,29-02-2024,C027,Customer 27,Jaipur,North,06-01-2024,P007,Desk,Furniture,3596.1,1,0.2,2876.88,815.77
O0922,02-08-2024,C003,Customer 3,Kolkata,East,23-05-2023,P007,Desk,Furniture,3596.1,3,0.05,10248.88,547.48
O0923,19-09-2024,C034,Customer 34,Pune,West,16-06-2023,P007,Desk,Furniture,3596.1,2,0.15,6113.37,430
O0957,24-11-2025,C032,Customer 32,Mumbai,West,25-01-2024,P007,Desk,Furniture,3596.1,5,0.1,16182.45,4695.1
O0967,03-08-2025,C026,Customer 26,Chennai,South,28-10-2023,P007,Desk,Furniture,3596.1,1,0.05,3416.29,324.18
O0973,11-12-2025,C001,Customer 1,Mumbai,West,26-01-2023,P007,Desk,Furniture,3596.1,2,0.1,6472.98,1505.59
O0996,29-10-2025,C097,Customer 97,Kolkata,East,31-12-2024,P007,Desk,Furniture,3596.1,2,0.15,6113.37,684.82
O0999,17-08-2024,C082,Customer 82,Delhi,North,05-09-2024,P007,Desk,Furniture,3596.1,2,0.1,6472.98,1878.84
O0015,10-04-2025,C046,Customer 46,Pune,West,15-02-2024,P008,Bookshelf,Furniture,31573.59,4,0,126294.36,41418.92
O0023,06-08-2025,C035,Customer 35,Pune,West,30-12-2023,P008,Bookshelf,Furniture,31573.59,4,0,126294.36,41990.2
O0062,19-12-2024,C061,Customer 61,Bengaluru,South,04-10-2024,P008,Bookshelf,Furniture,31573.59,1,0,31573.59,7229.45
O0085,13-12-2025,C045,Customer 45,Kolkata,East,02-02-2023,P008,Bookshelf,Furniture,31573.59,4,0,126294.36,12978.77
O0088,29-03-2025,C066,Customer 66,Gurugram,North,25-06-2024,P008,Bookshelf,Furniture,31573.59,5,0.1,142081.16,32484.82
O0095,23-11-2024,C011,Customer 11,Chennai,South,23-07-2023,P008,Bookshelf,Furniture,31573.59,3,0,94720.77,12457.16
O0110,05-07-2024,C056,Customer 56,Jaipur,North,13-02-2024,P008,Bookshelf,Furniture,31573.59,4,0,126294.36,39158.25
O0124,29-08-2025,C060,Customer 60,Delhi,North,23-04-2023,P008,Bookshelf,Furniture,31573.59,4,0.15,107350.21,11754.73
O0130,12-10-2025,C006,Customer 6,Jaipur,North,08-03-2024,P008,Bookshelf,Furniture,31573.59,1,0.05,29994.91,10145.37
O0144,06-09-2024,C086,Customer 86,Kolkata,East,01-03-2023,P008,Bookshelf,Furniture,31573.59,3,0,94720.77,16227.59
O0164,19-08-2024,C074,Customer 74,Delhi,North,27-09-2023,P008,Bookshelf,Furniture,31573.59,5,0.1,142081.16,40808.87
O0198,11-05-2025,C091,Customer 91,Bengaluru,South,06-11-2024,P008,Bookshelf,Furniture,31573.59,3,0.05,89984.73,28278.06
O0203,25-10-2024,C034,Customer 34,Pune,West,16-06-2023,P008,Bookshelf,Furniture,31573.59,2,0.05,59989.82,19784.4
O0209,24-08-2025,C068,Customer 68,Delhi,North,27-11-2024,P008,Bookshelf,Furniture,31573.59,3,0.15,80512.65,11236.89
O0244,20-10-2024,C007,Customer 7,Delhi,North,31-01-2023,P008,Bookshelf,Furniture,31573.59,1,0.1,28416.23,7773.31
O0266,14-01-2025,C076,Customer 76,Chennai,South,19-04-2023,P008,Bookshelf,Furniture,31573.59,5,0,157867.95,26299.81
O0305,24-02-2025,C096,Customer 96,Chennai,South,07-12-2024,P008,Bookshelf,Furniture,31573.59,5,0,157867.95,39625.48
O0351,04-10-2025,C098,Customer 98,Hyderabad,South,13-02-2024,P008,Bookshelf,Furniture,31573.59,5,0,157867.95,48824.46
O0423,13-04-2025,C008,Customer 8,Mumbai,West,12-08-2023,P008,Bookshelf,Furniture,31573.59,1,0.15,26837.55,7591.19
O0424,23-07-2024,C067,Customer 67,Hyderabad,South,20-07-2024,P008,Bookshelf,Furniture,31573.59,1,0,31573.59,3488.16
O0434,22-03-2024,C097,Customer 97,Kolkata,East,31-12-2024,P008,Bookshelf,Furniture,31573.59,5,0,157867.95,23106.09
O0456,17-08-2024,C013,Customer 13,Kolkata,East,04-04-2024,P008,Bookshelf,Furniture,31573.59,2,0.2,50517.74,8004.42
O0487,22-04-2025,C024,Customer 24,Chennai,South,08-05-2023,P008,Bookshelf,Furniture,31573.59,5,0,157867.95,23006.85
O0490,12-06-2024,C019,Customer 19,Mumbai,West,05-04-2023,P008,Bookshelf,Furniture,31573.59,5,0.05,149974.55,18668.99
O0495,21-02-2024,C029,Customer 29,Mumbai,West,16-02-2023,P008,Bookshelf,Furniture,31573.59,2,0.1,56832.46,8858.39
O0503,09-04-2024,C033,Customer 33,Hyderabad,South,09-04-2024,P008,Bookshelf,Furniture,31573.59,5,0,157867.95,13986.95
O0530,27-07-2025,C077,Customer 77,Hyderabad,South,16-10-2024,P008,Bookshelf,Furniture,31573.59,4,0,126294.36,24493.66
O0557,19-02-2025,C016,Customer 16,Noida,North,15-12-2023,P008,Bookshelf,Furniture,31573.59,2,0.1,56832.46,17438.7
O0571,24-03-2024,C076,Customer 76,Chennai,South,19-04-2023,P008,Bookshelf,Furniture,31573.59,2,0.15,53675.1,14836.97
O0617,15-03-2024,C097,Customer 97,Kolkata,East,31-12-2024,P008,Bookshelf,Furniture,31573.59,5,0.1,142081.16,8789.75
O0635,15-05-2025,C008,Customer 8,Mumbai,West,12-08-2023,P008,Bookshelf,Furniture,31573.59,2,0,63147.18,16803.09
O0662,02-02-2025,C004,Customer 4,Mumbai,West,23-11-2024,P008,Bookshelf,Furniture,31573.59,2,0.1,56832.46,17072.2
O0672,01-10-2024,C013,Customer 13,Kolkata,East,04-04-2024,P008,Bookshelf,Furniture,31573.59,2,0.15,53675.1,3867.4
O0718,09-04-2024,C079,Customer 79,Kolkata,East,06-06-2023,P008,Bookshelf,Furniture,31573.59,5,0.05,149974.55,23169.58
O0726,20-09-2025,C080,Customer 80,Pune,West,15-06-2023,P008,Bookshelf,Furniture,31573.59,4,0.05,119979.64,7049.73
O0765,25-02-2025,C071,Customer 71,Pune,West,25-04-2023,P008,Bookshelf,Furniture,31573.59,1,0,31573.59,10698.13
O0777,14-07-2025,C046,Customer 46,Pune,West,15-02-2024,P008,Bookshelf,Furniture,31573.59,3,0.2,75776.62,10235.75
O0798,25-02-2025,C051,Customer 51,Gurugram,North,27-05-2023,P008,Bookshelf,Furniture,31573.59,2,0.15,53675.1,14732.78
O0808,26-05-2025,C028,Customer 28,Jaipur,North,16-07-2023,P008,Bookshelf,Furniture,31573.59,4,0.05,119979.64,10057.07
O0812,24-08-2025,C084,Customer 84,Delhi,North,25-04-2023,P008,Bookshelf,Furniture,31573.59,4,0.2,101035.49,7264.2
O0818,08-06-2024,C058,Customer 58,Bengaluru,South,05-06-2024,P008,Bookshelf,Furniture,31573.59,1,0.1,28416.23,9271.58
O0829,26-09-2024,C089,Customer 89,Gurugram,North,12-03-2023,P008,Bookshelf,Furniture,31573.59,4,0,126294.36,26162.67
O0903,12-08-2024,C070,Customer 70,Chennai,South,01-10-2023,P008,Bookshelf,Furniture,31573.59,1,0,31573.59,3782.11
O0909,09-11-2025,C078,Customer 78,Chennai,South,15-09-2024,P008,Bookshelf,Furniture,31573.59,3,0,94720.77,15352.08
O0919,23-05-2025,C033,Customer 33,Hyderabad,South,09-04-2024,P008,Bookshelf,Furniture,31573.59,2,0.15,53675.1,11790.54
O0921,31-03-2024,C016,Customer 16,Noida,North,15-12-2023,P008,Bookshelf,Furniture,31573.59,3,0,94720.77,9506.77
O0928,18-08-2024,C088,Customer 88,Mumbai,West,29-03-2023,P008,Bookshelf,Furniture,31573.59,5,0.15,134187.76,37233.49
O0932,05-04-2024,C098,Customer 98,Hyderabad,South,13-02-2024,P008,Bookshelf,Furniture,31573.59,2,0.15,53675.1,3891.48
O0933,09-05-2025,C038,Customer 38,Mumbai,West,15-09-2024,P008,Bookshelf,Furniture,31573.59,3,0.1,85248.69,29460.48
O0939,16-07-2025,C069,Customer 69,Mumbai,West,29-11-2024,P008,Bookshelf,Furniture,31573.59,1,0,31573.59,5300.28
O0943,24-03-2024,C097,Customer 97,Kolkata,East,31-12-2024,P008,Bookshelf,Furniture,31573.59,2,0,63147.18,15247.34
O0963,10-02-2025,C049,Customer 49,Pune,West,06-08-2023,P008,Bookshelf,Furniture,31573.59,1,0,31573.59,5254.78
O0976,06-11-2024,C068,Customer 68,Delhi,North,27-11-2024,P008,Bookshelf,Furniture,31573.59,3,0,94720.77,14336.92
O0990,31-08-2025,C004,Customer 4,Mumbai,West,23-11-2024,P008,Bookshelf,Furniture,31573.59,1,0,31573.59,5106.71
O0991,30-04-2025,C009,Customer 9,Kolkata,East,01-06-2024,P008,Bookshelf,Furniture,31573.59,4,0,126294.36,42707.21
O0029,30-07-2025,C049,Customer 49,Pune,West,06-08-2023,P009,Sofa,Furniture,11485.64,1,0.05,10911.36,2578.88
O0043,18-03-2024,C015,Customer 15,Delhi,North,13-06-2023,P009,Sofa,Furniture,11485.64,4,0.1,41348.3,2187.36
O0068,07-05-2024,C002,Customer 2,Hyderabad,South,08-09-2023,P009,Sofa,Furniture,11485.64,3,0.1,31011.23,4471.03
O0074,13-09-2025,C056,Customer 56,Jaipur,North,13-02-2024,P009,Sofa,Furniture,11485.64,2,0.05,21822.72,6235.35
O0101,12-08-2025,C001,Customer 1,Mumbai,West,26-01-2023,P009,Sofa,Furniture,11485.64,1,0.2,9188.51,2887
O0106,15-11-2025,C064,Customer 64,Mumbai,West,30-01-2024,P009,Sofa,Furniture,11485.64,4,0,45942.56,7656.66
O0129,16-05-2025,C049,Customer 49,Pune,West,06-08-2023,P009,Sofa,Furniture,11485.64,1,0.2,9188.51,1617.34
O0141,15-05-2025,C041,Customer 41,Gurugram,North,24-01-2024,P009,Sofa,Furniture,11485.64,1,0,11485.64,3055.44
O0147,04-10-2024,C099,Customer 99,Pune,West,24-03-2024,P009,Sofa,Furniture,11485.64,3,0,34456.92,8988.31
O0149,07-12-2025,C062,Customer 62,Bengaluru,South,27-11-2024,P009,Sofa,Furniture,11485.64,3,0,34456.92,9402.06
O0170,03-01-2024,C077,Customer 77,Hyderabad,South,16-10-2024,P009,Sofa,Furniture,11485.64,2,0.1,20674.15,1499.28
O0201,18-08-2024,C001,Customer 1,Mumbai,West,26-01-2023,P009,Sofa,Furniture,11485.64,1,0.1,10337.08,1782.08
O0213,15-12-2025,C010,Customer 10,Jaipur,North,28-01-2023,P009,Sofa,Furniture,11485.64,3,0.2,27565.54,2938.37
O0224,03-10-2025,C087,Customer 87,Kolkata,East,03-08-2024,P009,Sofa,Furniture,11485.64,5,0.05,54556.79,18344.28
O0239,22-07-2024,C043,Customer 43,Chennai,South,13-08-2023,P009,Sofa,Furniture,11485.64,3,0.05,32734.07,9937.77
O0245,12-08-2024,C045,Customer 45,Kolkata,East,02-02-2023,P009,Sofa,Furniture,11485.64,2,0.1,20674.15,6007.49
O0251,09-01-2025,C039,Customer 39,Bengaluru,South,30-06-2024,P009,Sofa,Furniture,11485.64,2,0,22971.28,6568.73
O0262,05-03-2024,C029,Customer 29,Mumbai,West,16-02-2023,P009,Sofa,Furniture,11485.64,3,0.1,31011.23,3610.02
O0263,22-02-2025,C015,Customer 15,Delhi,North,13-06-2023,P009,Sofa,Furniture,11485.64,4,0.15,39051.18,5492.82
O0307,26-12-2024,C046,Customer 46,Pune,West,15-02-2024,P009,Sofa,Furniture,11485.64,1,0,11485.64,2643.11
O0319,13-01-2025,C060,Customer 60,Delhi,North,23-04-2023,P009,Sofa,Furniture,11485.64,4,0.05,43645.43,6645.84
O0332,21-12-2025,C064,Customer 64,Mumbai,West,30-01-2024,P009,Sofa,Furniture,11485.64,2,0,22971.28,3768.72
O0335,20-03-2024,C028,Customer 28,Jaipur,North,16-07-2023,P009,Sofa,Furniture,11485.64,4,0,45942.56,8633.81
O0339,05-01-2025,C028,Customer 28,Jaipur,North,16-07-2023,P009,Sofa,Furniture,11485.64,4,0.2,36754.05,9441.49
O0359,11-07-2024,C070,Customer 70,Chennai,South,01-10-2023,P009,Sofa,Furniture,11485.64,4,0.2,36754.05,8140.91
O0362,10-02-2024,C083,Customer 83,Pune,West,15-05-2024,P009,Sofa,Furniture,11485.64,1,0.1,10337.08,2520.57
O0373,02-12-2024,C037,Customer 37,Hyderabad,South,19-12-2024,P009,Sofa,Furniture,11485.64,3,0.1,31011.23,5054.95
O0376,12-11-2024,C044,Customer 44,Pune,West,27-02-2023,P009,Sofa,Furniture,11485.64,5,0,57428.2,3185.49
O0413,10-03-2024,C056,Customer 56,Jaipur,North,13-02-2024,P009,Sofa,Furniture,11485.64,1,0.1,10337.08,3539.38
O0437,27-12-2024,C088,Customer 88,Mumbai,West,29-03-2023,P009,Sofa,Furniture,11485.64,4,0,45942.56,8459.81
O0458,09-08-2025,C048,Customer 48,Kolkata,East,03-08-2024,P009,Sofa,Furniture,11485.64,4,0,45942.56,7271.28
O0549,23-10-2024,C052,Customer 52,Hyderabad,South,23-05-2023,P009,Sofa,Furniture,11485.64,2,0.15,19525.59,6612.13
O0580,17-09-2024,C082,Customer 82,Delhi,North,05-09-2024,P009,Sofa,Furniture,11485.64,3,0.15,29288.38,1655.71
O0583,11-03-2024,C084,Customer 84,Delhi,North,25-04-2023,P009,Sofa,Furniture,11485.64,5,0,57428.2,18972.83
O0587,21-01-2025,C027,Customer 27,Jaipur,North,06-01-2024,P009,Sofa,Furniture,11485.64,4,0.2,36754.05,11950.01
O0611,27-05-2024,C055,Customer 55,Jaipur,North,14-03-2024,P009,Sofa,Furniture,11485.64,2,0,22971.28,7058.21
O0634,26-12-2024,C069,Customer 69,Mumbai,West,29-11-2024,P009,Sofa,Furniture,11485.64,4,0.05,43645.43,4385.06
O0680,29-01-2025,C097,Customer 97,Kolkata,East,31-12-2024,P009,Sofa,Furniture,11485.64,5,0.1,51685.38,14747.47
O0698,26-12-2025,C003,Customer 3,Kolkata,East,23-05-2023,P009,Sofa,Furniture,11485.64,1,0.15,9762.79,1840.16
O0705,03-01-2025,C027,Customer 27,Jaipur,North,06-01-2024,P009,Sofa,Furniture,11485.64,4,0.1,41348.3,2523.47
O0710,11-01-2024,C039,Customer 39,Bengaluru,South,30-06-2024,P009,Sofa,Furniture,11485.64,3,0.2,27565.54,4938
O0717,30-07-2024,C052,Customer 52,Hyderabad,South,23-05-2023,P009,Sofa,Furniture,11485.64,3,0,34456.92,5269.15
O0721,25-10-2025,C096,Customer 96,Chennai,South,07-12-2024,P009,Sofa,Furniture,11485.64,1,0,11485.64,3500.29
O0753,27-03-2025,C095,Customer 95,Noida,North,05-08-2023,P009,Sofa,Furniture,11485.64,5,0.2,45942.56,12727.74
O0801,15-03-2025,C044,Customer 44,Pune,West,27-02-2023,P009,Sofa,Furniture,11485.64,5,0.15,48813.97,8064.54
O0824,19-12-2025,C030,Customer 30,Kolkata,East,24-10-2023,P009,Sofa,Furniture,11485.64,1,0,11485.64,3013.49
O0835,27-01-2025,C075,Customer 75,Chennai,South,02-07-2023,P009,Sofa,Furniture,11485.64,2,0,22971.28,4399.67
O0843,12-04-2025,C036,Customer 36,Kolkata,East,17-11-2024,P009,Sofa,Furniture,11485.64,3,0,34456.92,2615.82
O0852,25-05-2024,C086,Customer 86,Kolkata,East,01-03-2023,P009,Sofa,Furniture,11485.64,4,0.05,43645.43,14767.67
O0853,25-08-2024,C080,Customer 80,Pune,West,15-06-2023,P009,Sofa,Furniture,11485.64,3,0,34456.92,2176.65
O0865,02-04-2024,C085,Customer 85,Pune,West,11-11-2023,P009,Sofa,Furniture,11485.64,4,0,45942.56,14046.69
O0881,10-07-2024,C091,Customer 91,Bengaluru,South,06-11-2024,P009,Sofa,Furniture,11485.64,2,0,22971.28,2628.26
O0906,27-11-2024,C086,Customer 86,Kolkata,East,01-03-2023,P009,Sofa,Furniture,11485.64,2,0.2,18377.02,5573.48
O0948,26-09-2024,C039,Customer 39,Bengaluru,South,30-06-2024,P009,Sofa,Furniture,11485.64,1,0,11485.64,2089.49
O0960,30-11-2025,C035,Customer 35,Pune,West,30-12-2023,P009,Sofa,Furniture,11485.64,2,0,22971.28,4066.2
O0987,22-12-2025,C025,Customer 25,Noida,North,22-03-2023,P009,Sofa,Furniture,11485.64,4,0,45942.56,14950.14
O0998,24-10-2025,C030,Customer 30,Kolkata,East,24-10-2023,P009,Sofa,Furniture,11485.64,1,0.05,10911.36,3529.33
O0013,06-08-2024,C056,Customer 56,Jaipur,North,13-02-2024,P010,Table,Furniture,45275.73,2,0.05,86023.89,16834.22
O0016,23-07-2025,C036,Customer 36,Kolkata,East,17-11-2024,P010,Table,Furniture,45275.73,3,0.05,129035.83,33417.37
O0019,03-05-2025,C044,Customer 44,Pune,West,27-02-2023,P010,Table,Furniture,45275.73,3,0,135827.19,8834.57
O0021,11-03-2024,C004,Customer 4,Mumbai,West,23-11-2024,P010,Table,Furniture,45275.73,5,0,226378.65,69136.67
O0025,01-08-2025,C074,Customer 74,Delhi,North,27-09-2023,P010,Table,Furniture,45275.73,1,0.05,43011.94,10633.07
O0038,27-09-2024,C020,Customer 20,Noida,North,10-04-2023,P010,Table,Furniture,45275.73,3,0,135827.19,34805.6
O0047,13-11-2025,C063,Customer 63,Noida,North,02-09-2024,P010,Table,Furniture,45275.73,3,0,135827.19,34584.32
O0049,30-08-2024,C011,Customer 11,Chennai,South,23-07-2023,P010,Table,Furniture,45275.73,5,0.15,192421.85,18542.92
O0052,11-09-2024,C045,Customer 45,Kolkata,East,02-02-2023,P010,Table,Furniture,45275.73,4,0.2,144882.34,36361.43
O0055,16-04-2025,C087,Customer 87,Kolkata,East,03-08-2024,P010,Table,Furniture,45275.73,2,0,90551.46,26710.51
O0072,19-02-2025,C001,Customer 1,Mumbai,West,26-01-2023,P010,Table,Furniture,45275.73,2,0.1,81496.31,17988.81
O0084,19-04-2024,C014,Customer 14,Jaipur,North,12-10-2023,P010,Table,Furniture,45275.73,1,0.2,36220.58,11160.73
O0090,01-04-2025,C082,Customer 82,Delhi,North,05-09-2024,P010,Table,Furniture,45275.73,4,0.2,144882.34,46660.29
O0093,11-05-2025,C045,Customer 45,Kolkata,East,02-02-2023,P010,Table,Furniture,45275.73,3,0.2,108661.75,30784.14
O0102,26-12-2024,C022,Customer 22,Jaipur,North,28-09-2023,P010,Table,Furniture,45275.73,4,0.05,172047.77,8906.71
O0115,24-12-2024,C013,Customer 13,Kolkata,East,04-04-2024,P010,Table,Furniture,45275.73,5,0,226378.65,79226.27
O0118,05-06-2024,C073,Customer 73,Bengaluru,South,09-04-2024,P010,Table,Furniture,45275.73,2,0.2,72441.17,4064.96
O0125,04-11-2024,C085,Customer 85,Pune,West,11-11-2023,P010,Table,Furniture,45275.73,2,0,90551.46,23467.13
O0177,14-03-2024,C018,Customer 18,Kolkata,East,11-12-2023,P010,Table,Furniture,45275.73,2,0,90551.46,26983.37
O0208,03-01-2024,C066,Customer 66,Gurugram,North,25-06-2024,P010,Table,Furniture,45275.73,3,0.2,108661.75,21984.59
O0223,21-11-2025,C023,Customer 23,Delhi,North,15-04-2024,P010,Table,Furniture,45275.73,1,0.2,36220.58,5381.28
O0232,16-09-2025,C004,Customer 4,Mumbai,West,23-11-2024,P010,Table,Furniture,45275.73,2,0,90551.46,9283.41
O0238,07-12-2025,C028,Customer 28,Jaipur,North,16-07-2023,P010,Table,Furniture,45275.73,3,0.15,115453.11,39093.43
O0252,17-06-2024,C032,Customer 32,Mumbai,West,25-01-2024,P010,Table,Furniture,45275.73,5,0.1,203740.79,66021.41
O0277,21-07-2025,C050,Customer 50,Gurugram,North,10-02-2024,P010,Table,Furniture,45275.73,5,0,226378.65,15978.49
O0286,04-04-2025,C087,Customer 87,Kolkata,East,03-08-2024,P010,Table,Furniture,45275.73,1,0.15,38484.37,2658.02
O0302,28-03-2024,C061,Customer 61,Bengaluru,South,04-10-2024,P010,Table,Furniture,45275.73,4,0,181102.92,14011.47
O0322,21-11-2025,C059,Customer 59,Gurugram,North,04-04-2023,P010,Table,Furniture,45275.73,2,0.2,72441.17,17049.13
O0338,24-09-2025,C037,Customer 37,Hyderabad,South,19-12-2024,P010,Table,Furniture,45275.73,3,0,135827.19,39443.76
O0349,16-08-2025,C066,Customer 66,Gurugram,North,25-06-2024,P010,Table,Furniture,45275.73,4,0.05,172047.77,47542.61
O0356,22-10-2025,C001,Customer 1,Mumbai,West,26-01-2023,P010,Table,Furniture,45275.73,3,0.2,108661.75,14791.38
O0358,12-02-2024,C067,Customer 67,Hyderabad,South,20-07-2024,P010,Table,Furniture,45275.73,4,0.1,162992.63,35254.48
O0369,24-03-2024,C042,Customer 42,Hyderabad,South,17-10-2024,P010,Table,Furniture,45275.73,5,0.2,181102.92,17225.06
O0375,09-03-2025,C085,Customer 85,Pune,West,11-11-2023,P010,Table,Furniture,45275.73,5,0,226378.65,55192.8
O0378,07-06-2024,C095,Customer 95,Noida,North,05-08-2023,P010,Table,Furniture,45275.73,2,0,90551.46,31692.38
O0381,24-09-2025,C071,Customer 71,Pune,West,25-04-2023,P010,Table,Furniture,45275.73,1,0.15,38484.37,5812.27
O0384,24-02-2025,C034,Customer 34,Pune,West,16-06-2023,P010,Table,Furniture,45275.73,2,0.15,76968.74,13954.59
O0414,03-06-2025,C068,Customer 68,Delhi,North,27-11-2024,P010,Table,Furniture,45275.73,5,0.1,203740.79,41196.04
O0419,06-12-2024,C039,Customer 39,Bengaluru,South,30-06-2024,P010,Table,Furniture,45275.73,1,0.2,36220.58,8134.09
O0431,24-05-2025,C051,Customer 51,Gurugram,North,27-05-2023,P010,Table,Furniture,45275.73,3,0,135827.19,27010.73
O0451,16-03-2024,C074,Customer 74,Delhi,North,27-09-2023,P010,Table,Furniture,45275.73,4,0,181102.92,15718.14
O0465,18-07-2025,C098,Customer 98,Hyderabad,South,13-02-2024,P010,Table,Furniture,45275.73,3,0,135827.19,42566.62
O0488,24-05-2024,C023,Customer 23,Delhi,North,15-04-2024,P010,Table,Furniture,45275.73,1,0,45275.73,8370.52
O0502,30-09-2025,C051,Customer 51,Gurugram,North,27-05-2023,P010,Table,Furniture,45275.73,5,0,226378.65,67368.79
O0526,28-12-2024,C015,Customer 15,Delhi,North,13-06-2023,P010,Table,Furniture,45275.73,4,0.1,162992.63,24888.67
O0529,22-12-2025,C064,Customer 64,Mumbai,West,30-01-2024,P010,Table,Furniture,45275.73,3,0.15,115453.11,12951.92
